validDate,nbmMaxT,nbmDeltaT,skyCover,windSpeed,sin(windDir),cos(windDir),6hrQPF,observedMaxT
OCTOBER-16-2023,83,8,28,9,-0.68387,0.72494,0,79
OCTOBER-17-2023,80,14,3,8,-0.22977,0.96976,0,77
OCTOBER-18-2023,84,16,12,9,0.36412,0.83120,0,84
OCTOBER-19-2023,86,11,45,8,0.85575,0.42724,0,86
OCTOBER-20-2023,87,8,53,6,-0.33855,0.35281,0,85
OCTOBER-21-2023,88,14,10,7,-0.12558,0.32975,0,89
OCTOBER-22-2023,88,13,48,5,0.64656,0.21933,0,87
OCTOBER-23-2023,88,12,31,9,0.85724,0.49494,0,88
OCTOBER-24-2023,85,7,55,13,0.86602,0.50000,0,86
OCTOBER-25-2023,86,5,46,14,0.91512,0.39468,0,87
OCTOBER-26-2023,86,6,24,13,0.93968,0.34203,0,87
OCTOBER-27-2023,86,6,45,13,0.86602,0.50000,0,86
OCTOBER-28-2023,86,5,28,13,0.83269,0.54759,0,86
OCTOBER-29-2023,87,5,36,12,0.83269,0.54759,0,87
OCTOBER-30-2023,87,7,44,9,0.76604,0.64279,0,89
OCTOBER-31-2023,89,10,26,7,-0.32305,0.87228,0,91
NOVEMBER-1-2023,86,9,22,11,0.05788,0.99493,0,87
NOVEMBER-2-2023,81,4,57,16,0.64278,0.76604,0,81
NOVEMBER-3-2023,84,4,62,15,0.79936,0.59519,0,84
NOVEMBER-4-2023,84,5,80,10,0.63627,0.75828,24,84
NOVEMBER-5-2023,86,8,58,9,0.39467,0.91513,11,86
NOVEMBER-6-2023,85,14,29,9,0.48640,0.83896,0,86
NOVEMBER-7-2023,86,10,39,8,0.81616,0.53602,0,87
NOVEMBER-8-2023,85,9,26,9,0.96976,0.22977,0,86
NOVEMBER-9-2023,86,7,47,9,0.99493,-0.05787,0,87
NOVEMBER-10-2023,88,8,32,8,0.83269,-0.54758,0,89
NOVEMBER-11-2023,88,8,20,8,0.98986,-0.11575,0,89
NOVEMBER-12-2023,87,7,46,8,0.99493,0.05788,0,88
NOVEMBER-13-2023,86,7,64,9,0.79160,0.58868,0,87
NOVEMBER-14-2023,85,4,82,12,0.96976,0.22977,3,84
NOVEMBER-15-2023,81,-1,92,16,1.00000,0,205,81
NOVEMBER-16-2023,83,3,71,14,0.97482,0.17189,15,80
NOVEMBER-17-2023,85,10,34,8,-0.95472,0.28588,0,83
NOVEMBER-18-2023,83,8,45,9,-0.54253,0.82391,0,79
NOVEMBER-19-2023,83,12,28,8,0.05265,0.93523,0,85
NOVEMBER-20-2023,84,10,34,8,0.95027,0.10879,0,86
NOVEMBER-21-2023,84,7,36,10,0.95472,-0.28588,0,85
NOVEMBER-22-2023,85,8,47,8,0.17189,-0.97482,0,86
NOVEMBER-23-2023,84,8,46,5,0.21426,0.70444,0,85
NOVEMBER-24-2023,83,6,73,7,0.67482,0.55281,8,83
NOVEMBER-25-2023,82,6,57,7,0.79311,0.51669,5,84
NOVEMBER-26-2023,85,7,57,8,0.68387,-0.72494,0,85
NOVEMBER-27-2023,86,8,43,7,-0.52749,0.70268,0,81
NOVEMBER-28-2023,77,8,64,8,-0.05788,0.99493,0,77
NOVEMBER-29-2023,78,13,49,8,0.32826,0.90191,0,77
NOVEMBER-30-2023,81,11,47,9,0.97989,0.11401,0,82
DECEMBER-1-2023,85,8,46,9,0.91513,-0.39467,0,85
DECEMBER-2-2023,86,7,46,9,0.64279,-0.76603,0,86
DECEMBER-3-2023,87,8,51,7,0,-0.99999,0,89
DECEMBER-4-2023,87,10,45,7,-0.95027,-0.22455,0,86
DECEMBER-5-2023,84,10,62,6,-0.33855,0.93016,0,84
DECEMBER-6-2023,75,10,51,11,-0.44734,0.89057,0,71
DECEMBER-7-2023,76,12,54,8,0.61693,0.73524,0,75
DECEMBER-8-2023,80,8,64,9,0.93017,-0.33854,0,79
DECEMBER-9-2023,83,9,25,10,0.89057,-0.44733,0,83
DECEMBER-10-2023,84,7,42,10,0.49493,-0.85724,1,83
DECEMBER-11-2023,76,4,51,10,-0.05612,0.97482,0,73
DECEMBER-12-2023,79,11,71,12,0.63627,0.75828,0,77
DECEMBER-13-2023,79,2,88,14,0.83269,0.54759,27,75
DECEMBER-14-2023,77,1,91,20,0.83269,0.54759,12,74
DECEMBER-15-2023,76,1,88,19,0.93968,0.34203,4,74
DECEMBER-16-2023,77,1,89,18,0.93969,-0.34201,24,76
DECEMBER-17-2023,80,3,51,16,-0.94520,-0.16667,1,79
DECEMBER-18-2023,75,9,30,9,-0.90561,0.39120,0,74
DECEMBER-19-2023,72,14,12,10,-0.05612,0.97482,0,73
DECEMBER-20-2023,73,6,61,12,0.76604,0.64279,0,71
DECEMBER-21-2023,75,7,27,12,0.86602,0.50000,0,77
DECEMBER-22-2023,76,8,67,10,0.89057,0.44734,0,76
DECEMBER-23-2023,77,9,44,9,0.83269,0.54759,0,79
DECEMBER-24-2023,78,7,72,11,0.99493,0.05788,0,79
DECEMBER-25-2023,79,4,83,12,0.68387,-0.72494,2,76
DECEMBER-26-2023,81,6,74,9,-0.47989,-0.83120,3,83
DECEMBER-27-2023,79,8,55,7,-0.83269,0.54758,0,77
DECEMBER-28-2023,71,-2,93,10,0.08345,0.85575,5,69
DECEMBER-29-2023,73,8,75,8,-0.85725,0.49492,0,70
DECEMBER-30-2023,69,8,72,7,-0.78360,0.51321,0,66
DECEMBER-31-2023,72,13,8,6,-0.38615,0.89683,0,71
JANUARY-1-2024,74,15,21,5,-0.80816,0.46055,0,73
JANUARY-2-2024,72,12,55,8,-0.33855,0.93016,0,72
JANUARY-3-2024,75,14,83,8,0.66160,-0.56857,0,74
JANUARY-4-2024,79,10,37,10,-0.83120,0.14655,0,79
JANUARY-5-2024,77,11,56,10,0.97989,0.11401,1,78
JANUARY-6-2024,82,7,70,14,-0.22800,-0.95979,10,80
JANUARY-7-2024,76,-2,80,9,-0.32827,0.90190,0,74
JANUARY-8-2024,76,6,85,13,0.97482,0.17189,0,76
JANUARY-9-2024,82,5,67,21,0.22977,-0.96976,0,80
JANUARY-10-2024,76,4,50,6,-0.33333,0.91068,0,78
JANUARY-11-2024,78,8,87,7,0.91694,0.27214,5,72
JANUARY-12-2024,83,6,55,12,-0.05787,-0.98480,0,87
JANUARY-13-2024,82,5,74,10,-0.81616,-0.20269,0,86
JANUARY-14-2024,73,3,89,10,0.39467,0.91513,1,75
JANUARY-15-2024,81,6,69,9,0.49493,-0.85724,0,81
JANUARY-16-2024,84,8,51,10,-0.28242,-0.94521,0,85
JANUARY-17-2024,75,3,59,9,0.22278,0.93017,0,75
JANUARY-18-2024,80,7,66,8,0.79787,-0.52748,0,80
JANUARY-19-2024,82,9,69,8,-0.91694,-0.27214,0,77
JANUARY-20-2024,73,5,58,11,0.11576,0.98986,0,74
JANUARY-21-2024,71,14,76,12,0.52748,0.79787,0,71
JANUARY-22-2024,74,6,75,14,0.99493,0.05788,0,75
JANUARY-23-2024,79,6,60,13,0.95472,-0.28588,0,80
JANUARY-24-2024,81,6,75,12,0.98480,-0.17363,0,82
JANUARY-25-2024,81,5,72,11,0.83269,-0.54758,0,79
JANUARY-26-2024,82,8,59,11,0.68387,-0.72494,0,81
JANUARY-27-2024,82,7,30,11,0.68387,-0.72494,0,82
JANUARY-28-2024,84,11,34,11,-0.83626,-0.42201,0,85
JANUARY-29-2024,69,10,5,12,-0.64279,0.76603,0,68
JANUARY-30-2024,73,17,20,6,-0.05788,0.95472,0,73
JANUARY-31-2024,74,17,4,10,-0.89057,0.44733,0,73
FEBRUARY-1-2024,75,18,30,7,0.25534,0.84072,0,74
FEBRUARY-2-2024,77,13,46,5,-0.33855,-0.30371,0,77
FEBRUARY-3-2024,77,15,13,6,0,-0.33333,0,78
FEBRUARY-4-2024,77,4,67,13,0.21933,-0.89057,49,75
FEBRUARY-5-2024,72,4,65,10,-0.87079,0.25533,17,68
FEBRUARY-6-2024,69,8,54,16,-0.75828,0.63626,0,71
FEBRUARY-7-2024,75,16,25,13,0.16666,0.94520,0,77
FEBRUARY-8-2024,76,12,40,9,0.94520,0.28243,0,77
FEBRUARY-9-2024,77,9,42,9,0.95472,-0.28588,0,76
FEBRUARY-10-2024,78,9,45,9,0.68387,-0.72494,0,78
FEBRUARY-11-2024,80,8,43,12,0.39468,-0.91513,0,80
FEBRUARY-12-2024,83,9,30,13,-0.05612,-0.97482,0,85
FEBRUARY-13-2024,81,5,31,9,-0.83269,0.54758,0,82
FEBRUARY-14-2024,77,14,36,8,0.69135,0.64656,0,80
FEBRUARY-15-2024,78,10,55,8,0.99493,0.05788,0,78
FEBRUARY-16-2024,80,10,45,7,0.68387,-0.72494,0,79
FEBRUARY-17-2024,84,12,69,10,-0.58867,-0.79161,0,84
FEBRUARY-18-2024,79,3,88,11,-0.56934,-0.76857,59,76
FEBRUARY-19-2024,72,6,67,12,-0.54759,0.83269,0,70
FEBRUARY-20-2024,72,14,5,8,-0.50000,0.86602,0,70
FEBRUARY-21-2024,73,16,10,10,-0.17189,0.97482,0,74
FEBRUARY-22-2024,76,18,26,7,0.48464,0.13080,0,77
FEBRUARY-23-2024,79,15,37,11,-0.58361,-0.78284,0,79
FEBRUARY-24-2024,77,7,16,11,-0.54759,0.83269,0,76
FEBRUARY-25-2024,75,19,5,7,-0.17365,0.98480,0,77
FEBRUARY-26-2024,77,16,13,8,0.91694,0.15638,0,76
FEBRUARY-27-2024,78,13,24,10,0.89057,-0.44733,0,78
FEBRUARY-28-2024,81,11,28,10,0.59519,-0.79936,0,80
FEBRUARY-29-2024,82,12,43,8,0.97482,0.17189,0,81
MARCH-1-2024,81,7,71,11,0.83269,-0.54758,0,79
MARCH-2-2024,81,8,83,9,0.54759,-0.83269,0,80
MARCH-3-2024,83,9,55,8,0.59519,-0.79936,7,83
MARCH-4-2024,83,10,51,7,0.98480,-0.05787,0,85
MARCH-5-2024,82,8,68,9,0.72495,-0.68386,0,83
MARCH-6-2024,82,5,80,10,0.05788,-0.99492,70,82
MARCH-7-2024,83,9,56,7,-0.60040,-0.52573,6,86
MARCH-8-2024,85,9,49,8,0.75828,-0.63626,5,85
MARCH-9-2024,86,8,49,12,0.17189,-0.97482,0,86
MARCH-10-2024,87,9,58,10,-0.90191,0.10024,5,88
MARCH-11-2024,79,12,29,10,0.71068,0.66960,0,80
MARCH-12-2024,80,10,31,8,0.98986,-0.11575,0,80
MARCH-13-2024,83,11,36,7,0.83269,-0.54758,0,81
MARCH-14-2024,84,10,46,9,0.98480,-0.17363,0,84
MARCH-15-2024,83,10,38,10,0.89057,-0.44733,0,83
MARCH-16-2024,87,12,58,8,0.34202,-0.93969,0,86
MARCH-17-2024,87,11,25,10,0.22801,-0.95979,0,87
MARCH-18-2024,90,12,43,11,-0.73523,-0.61695,0,91
MARCH-19-2024,78,6,40,11,0.33002,0.91188,0,79
MARCH-20-2024,79,12,26,8,0.95027,0.10879,0,79
MARCH-21-2024,81,9,45,9,0.98480,-0.17363,0,81
MARCH-22-2024,79,3,89,14,0.75828,-0.63626,15,75
MARCH-23-2024,81,4,79,15,-0.78867,-0.45534,12,80
MARCH-24-2024,80,13,39,11,0,0.95979,0,82
MARCH-25-2024,79,6,39,13,1.00000,0,0,80
MARCH-26-2024,82,8,31,11,0.72495,-0.68386,0,82
MARCH-27-2024,85,9,38,10,0.50000,-0.86602,0,82
MARCH-28-2024,85,6,67,13,-0.83120,-0.14656,0,87
MARCH-29-2024,79,12,23,12,0.52748,0.79787,0,80
MARCH-30-2024,79,10,46,9,0.98986,-0.11575,0,79
MARCH-31-2024,81,11,9,9,0.93969,-0.34201,0,79
APRIL-1-2024,82,10,44,9,0.68387,-0.72494,0,82
APRIL-2-2024,85,11,49,10,0.34202,-0.93969,0,85
APRIL-3-2024,89,11,42,15,-0.49492,-0.85725,0,89
APRIL-4-2024,79,3,73,8,-0.79161,0.25534,0,81
APRIL-5-2024,82,15,7,9,-0.69416,0.65802,0,80
APRIL-6-2024,83,16,15,8,-0.85725,0.49492,0,82
APRIL-7-2024,81,11,43,9,0.98480,0.17365,0,81
APRIL-8-2024,80,9,44,12,0.98986,0.11576,0,80
APRIL-9-2024,81,7,50,13,0.91513,-0.39467,0,81
APRIL-10-2024,83,7,54,12,0.76604,-0.64278,0,83
APRIL-11-2024,88,8,55,15,-0.05612,-0.97482,0,87
APRIL-12-2024,85,11,12,8,-0.12558,0.75828,0,85
APRIL-13-2024,81,14,15,11,0.62469,0.74175,0,81
APRIL-14-2024,80,10,21,11,0.96976,0.22977,0,80
APRIL-15-2024,81,10,23,10,0.95472,0.28590,0,81
APRIL-16-2024,83,9,21,12,1.00000,0,0,83
APRIL-17-2024,83,8,26,11,0.98480,-0.17363,0,83
APRIL-18-2024,84,8,24,9,0.96976,-0.22975,0,84
APRIL-19-2024,86,10,25,8,0.86602,-0.49999,0,84
APRIL-20-2024,88,12,8,8,0.68387,-0.72494,0,85
APRIL-21-2024,87,9,13,10,0.34202,-0.93969,0,86
APRIL-22-2024,88,11,37,9,-0.91513,-0.16667,9,86
APRIL-23-2024,81,7,25,11,0.86602,0.50000,0,81
APRIL-24-2024,82,9,17,9,0.96976,0.22977,0,81
APRIL-25-2024,83,9,15,10,0.96976,0.22977,0,83
APRIL-26-2024,82,8,13,12,0.97482,0.17189,0,83
APRIL-27-2024,81,5,50,15,0.98480,0.17365,0,83
APRIL-28-2024,81,4,55,14,0.99493,0.05788,0,82
APRIL-29-2024,82,6,36,12,0.95472,-0.28588,0,83
APRIL-30-2024,84,6,43,10,0.79936,-0.59518,2,84
MAY-1-2024,84,6,46,8,0.86602,-0.49999,0,84
MAY-2-2024,85,6,22,10,1.00000,0,0,85
MAY-3-2024,85,6,24,11,0.98986,0.11576,0,86
MAY-4-2024,85,6,27,11,0.96976,-0.22975,0,85
MAY-5-2024,85,5,37,11,0.95472,-0.28588,0,85
MAY-6-2024,86,6,25,10,0.93969,-0.34201,0,85
MAY-7-2024,87,7,26,9,0.86602,-0.49999,0,86
MAY-8-2024,89,8,18,9,0.79936,-0.59518,0,87
MAY-9-2024,90,8,15,9,0.44734,-0.89057,0,87
MAY-10-2024,94,12,19,10,-0.17188,-0.97482,0,94
MAY-11-2024,95,13,26,11,-0.98480,-0.17365,0,94
MAY-12-2024,92,11,21,8,0.64149,0.16145,0,91
MAY-13-2024,90,7,32,11,0.86602,-0.49999,0,89
MAY-14-2024,92,7,22,13,0.34202,-0.93969,0,91
MAY-15-2024,96,10,30,13,-0.75027,-0.56082,0,96
MAY-16-2024,95,10,26,9,-0.95472,-0.28590,1,93
MAY-17-2024,94,11,43,5,-0.06066,-0.79312,2,94
MAY-18-2024,95,9,35,9,0.28589,-0.95472,0,94
MAY-19-2024,94,6,47,7,-0.60893,-0.54403,12,96
MAY-20-2024,92,8,43,5,-0.96976,-0.11401,18,94
MAY-21-2024,90,8,37,3,0.83120,0.03080,49,92
MAY-22-2024,89,7,33,6,1.00000,0,3,89
MAY-23-2024,90,8,22,6,0.97989,0.11401,0,90
MAY-24-2024,92,9,20,5,0.95472,-0.28588,0,91
MAY-25-2024,93,10,42,4,-0.17290,-0.82320,5,92
MAY-26-2024,93,10,21,6,-0.13958,-0.87079,31,96
MAY-27-2024,94,9,28,6,0.39121,-0.90561,1,93
MAY-28-2024,93,8,42,4,0.01029,-0.87228,17,92
MAY-29-2024,93,10,20,3,0.33333,0,7,94
MAY-30-2024,92,9,25,7,0.95027,0.22455,14,90
MAY-31-2024,90,7,11,10,0.91512,0.39468,0,90
JUNE-1-2024,88,6,29,13,0.91512,0.39468,5,87
JUNE-2-2024,87,5,49,10,0.98986,-0.11575,7,86
JUNE-3-2024,88,5,49,9,0.98986,0.11576,4,88
JUNE-4-2024,90,8,28,9,0.97989,0.11401,3,89
JUNE-5-2024,90,6,35,7,0.95472,-0.28588,3,90
JUNE-6-2024,93,7,39,5,0.58361,-0.78283,5,92
JUNE-7-2024,92,7,58,7,0.11400,-0.97989,28,93
JUNE-8-2024,92,6,53,5,-0.23254,-0.80816,56,91
JUNE-9-2024,91,5,55,6,-0.33002,-0.91188,76,94
JUNE-10-2024,91,4,50,8,-0.33854,-0.93017,17,91
JUNE-11-2024,86,1,95,9,-0.17188,-0.97482,74,85
JUNE-12-2024,86,1,90,10,0.00176,-0.96976,112,84
JUNE-13-2024,86,2,84,7,-0.22278,-0.93017,75,86
JUNE-14-2024,86,3,81,6,-0.59518,-0.79937,13,87
JUNE-15-2024,87,5,96,3,-0.93017,0.00521,24,85
JUNE-16-2024,89,5,80,8,0.95472,0.28590,0,91
JUNE-17-2024,88,3,60,13,0.98480,0.17365,2,89
JUNE-18-2024,89,5,41,14,0.99493,0.05788,3,89
JUNE-19-2024,88,2,43,14,0.99493,0.05788,2,89
JUNE-20-2024,89,4,24,11,0.98480,0.17365,1,89
JUNE-21-2024,90,6,43,10,0.93969,-0.34201,25,91
JUNE-22-2024,90,3,45,10,0.95472,-0.28588,13,90
JUNE-23-2024,89,4,56,8,0.91513,-0.39467,5,87
JUNE-24-2024,88,4,44,6,0.91513,-0.39467,4,87
JUNE-25-2024,90,6,58,4,-0.22278,-0.93017,30,89
JUNE-26-2024,91,6,51,5,-0.91188,-0.33003,37,91
JUNE-27-2024,91,8,51,5,-0.42723,-0.76057,25,93
JUNE-28-2024,92,8,23,5,0.48336,-0.84072,7,92
JUNE-29-2024,91,6,51,8,0.99493,0.05788,2,92
JUNE-30-2024,88,2,72,7,0.98480,0.05789,23,84
JULY-1-2024,90,6,41,7,0.64279,-0.76603,2,88
JULY-2-2024,91,5,38,6,0.79787,-0.52748,15,92
JULY-3-2024,91,3,28,9,0.98986,-0.11575,6,91
JULY-4-2024,92,5,26,8,0.96976,-0.11399,0,92
JULY-5-2024,92,8,17,4,0.78284,-0.58360,25,93
JULY-6-2024,92,7,41,4,-0.02010,-0.54252,15,91
JULY-7-2024,92,7,38,7,0.28589,-0.95472,2,93
JULY-8-2024,93,7,53,7,0.28067,-0.93523,40,92
JULY-9-2024,91,5,74,4,0.79161,-0.58867,63,92
JULY-10-2024,92,6,46,3,0.68387,-0.72494,41,92
JULY-11-2024,90,4,83,3,-0.14656,0.40267,55,91
JULY-12-2024,90,4,70,5,-0.36412,-0.83120,97,90
JULY-13-2024,91,6,45,8,0.93017,-0.33854,3,91
JULY-14-2024,92,4,20,9,0.97483,-0.17188,1,92
JULY-15-2024,91,4,40,9,0.95979,0,2,89
JULY-16-2024,92,5,35,9,0.95472,-0.28588,0,91
JULY-17-2024,91,5,47,9,0.93969,-0.34201,0,92
JULY-18-2024,92,4,39,7,0.75828,-0.63626,27,92
JULY-19-2024,92,5,44,8,0.75828,-0.63626,13,93
JULY-20-2024,92,4,28,9,0.79936,-0.59518,1,92
JULY-21-2024,92,4,36,10,0.93969,-0.34201,4,93
JULY-22-2024,89,2,63,8,0.54759,-0.83269,39,90
JULY-23-2024,90,4,28,9,0.86602,-0.49999,1,92
JULY-24-2024,91,5,20,11,0.93969,-0.34201,0,92
JULY-25-2024,91,5,20,10,0.95472,-0.28588,0,91
JULY-26-2024,92,6,14,7,0.86602,-0.49999,0,92
JULY-27-2024,92,7,38,7,0.70268,-0.52749,27,93
JULY-28-2024,93,7,43,4,0.21426,-0.88180,67,93
JULY-29-2024,91,6,62,3,0.05266,-0.93523,67,93
JULY-30-2024,91,6,45,6,0.59519,-0.79936,7,92
JULY-31-2024,92,7,28,8,0.83269,-0.54758,0,92
AUGUST-1-2024,93,5,42,8,0.93969,-0.34201,0,93
AUGUST-2-2024,92,3,33,10,0.99493,0.05788,3,94
AUGUST-3-2024,86,-1,77,14,0.71068,-0.66959,48,89
AUGUST-4-2024,90,2,56,15,0.22977,-0.96976,73,90
AUGUST-5-2024,92,5,58,12,-0.17364,-0.98480,1,93
AUGUST-6-2024,92,5,61,12,-0.62469,-0.74175,43,92
AUGUST-7-2024,94,8,38,11,-0.83269,-0.54759,5,95
AUGUST-8-2024,93,7,34,10,-0.83269,-0.54759,12,92
AUGUST-9-2024,93,6,49,8,-0.63627,-0.75828,8,94
AUGUST-10-2024,93,7,30,5,0.22455,-0.95027,9,93
AUGUST-11-2024,92,7,8,7,0.90561,-0.39120,1,92
